symbol,date,open,high,low,close,volume
BPCL,2021-07-15,1998.82,2013.44,1965.62,2010.63,2967
BPCL,2021-07-18,2024.46,2043.75,2007.82,2020.89,1936
BPCL,2021-07-19,1986.21,2006.64,1975.23,1989.87,2350
BPCL,2021-07-20,1967.8,1977.38,1965.04,1974.11,1747
BPCL,2021-07-21,2001.21,2057.8,1985.48,1997.09,3299
BPCL,2021-07-22,1958.06,1966.85,1944.7,1963.2,2184
BPCL,2021-07-25,1978.46,1996.05,1963.79,1978.02,2214
BPCL,2021-07-26,1963.25,1978.32,1960.33,1974.75,1798
BPCL,2021-07-27,1942.23,1978.57,1929.59,1941.72,1004
BPCL,2021-07-28,1951.04,1968.53,1945.51,1949.88,599
BPCL,2021-07-29,1959.94,1987.52,1940.96,1951.83,2822
BPCL,2021-08-01,1886.89,1993.45,1780.28,1897.74,1405
BPCL,2021-08-02,1886.07,1888.99,1881.52,1885.28,1816
BPCL,2021-08-03,1904.5,1983.51,1851.88,1916.72,1706
BPCL,2021-08-04,1954.48,1982.27,1952.17,1956.96,2505
BPCL,2021-08-05,1974.12,1993.83,1960.96,1971.61,3107
BPCL,2021-08-08,1899.15,1909.69,1894.67,1903.3,3027
BPCL,2021-08-09,1877.75,1903.85,1840.83,1879.32,1585
BPCL,2021-08-10,1927.55,1976.38,1920.32,1928.83,997
BPCL,2021-08-11,1943.38,1952.91,1915.25,1935.06,2037
BPCL,2021-08-12,1985.2,1987.09,1975.14,1986.12,1386
BPCL,2021-08-15,1925.34,1937.43,1902.18,1926.5,2910
BPCL,2021-08-16,1975.66,1994.98,1955.51,1982.14,10
BPCL,2021-08-17,2036.64,2077.79,2026.45,2028.81,2667
BPCL,2021-08-18,2053.88,2079.68,2034.2,2050.93,1499
BPCL,2021-08-19,2054.71,2103.36,2043.11,2050.42,2656
BPCL,2021-08-22,2028.03,2039.51,2014.84,2036.05,2894
BPCL,2021-08-23,2062.46,2063.32,2042.07,2058.09,2790
BPCL,2021-08-24,2055.88,2072.86,2017.12,2062.93,2103
BPCL,2021-08-25,2116.27,2151.19,2105.28,2112.5,2312
BPCL,2021-08-26,2136.28,2136.81,2115.48,2136.52,1141
BPCL,2021-08-29,2141.67,2143.9,2127.35,2135.41,2360
BPCL,2021-08-30,2131.87,2134.75,2121.46,2130.58,1418
BPCL,2021-08-31,2157.09,2167.85,2118.55,2155.94,2502
BPCL,2021-09-01,2230.88,2236.4,2213.43,2232.95,1760
BPCL,2021-09-02,2176.63,2255.83,2167.75,2172.2,1850
BPCL,2021-09-05,2216.88,2228.21,2146.61,2210.93,1790
BPCL,2021-09-06,2238.68,2265.68,2225.73,2250.67,429
BPCL,2021-09-07,2262.92,2269.31,2183.31,2264.94,2514
BPCL,2021-09-08,2240.01,2281.84,2233.23,2249.24,1131
BPCL,2021-09-09,2157.48,2226.62,2127.84,2166.29,633
BPCL,2021-09-12,2175.72,2211.99,2164.43,2171.03,972
BPCL,2021-09-13,2125.07,2178.73,2102.5,2139.54,3100
BPCL,2021-09-14,2180.26,2237.4,2143.13,2180.38,2763
BPCL,2021-09-15,2205.89,2268.93,2132.78,2207.45,3062
BPCL,2021-09-16,2224.32,2241.98,2181.16,2220.65,4033
BPCL,2021-09-19,2210.35,2219.64,2177.62,2206.9,2820
BPCL,2021-09-20,2213.67,2215.81,2184.56,2207.15,1903
BPCL,2021-09-21,2233.43,2236.41,2210.41,2232.68,872
BPCL,2021-09-22,2222.57,2341.06,2206.76,2235.47,1918
BPCL,2021-09-23,2239.19,2261.44,2176.0,2238.81,2650
BPCL,2021-09-26,2189.19,2202.34,2172.51,2195.42,1645
BPCL,2021-09-27,2103.86,2156.55,2074.14,2108.73,1722
BPCL,2021-09-28,2083.8,2089.61,2072.78,2084.2,1084
BPCL,2021-09-29,2082.46,2097.38,2076.04,2085.3,1449
BPCL,2021-09-30,2096.62,2106.18,2085.77,2091.0,1713
BPCL,2021-10-03,2064.91,2121.8,2036.75,2067.72,2962
BPCL,2021-10-04,2093.84,2145.05,2064.87,2096.51,3071
BPCL,2021-10-05,2117.73,2151.16,1978.43,2112.25,1934
BPCL,2021-10-06,2079.76,2104.29,2050.97,2083.99,1979
BPCL,2021-10-07,2087.7,2134.78,2080.41,2083.23,1457
BPCL,2021-10-10,2080.89,2115.0,2038.88,2086.4,2382
BPCL,2021-10-11,2127.5,2158.83,2120.69,2124.12,2291
BPCL,2021-10-12,2149.53,2158.04,2127.02,2155.17,2298
BPCL,2021-10-13,2124.15,2132.39,2105.76,2110.83,2326
BPCL,2021-10-14,2064.41,2162.61,2018.42,2057.58,1595
BPCL,2021-10-17,2032.63,2072.54,2028.8,2033.67,1272
BPCL,2021-10-18,1977.11,2012.96,1961.14,1978.67,2078
BPCL,2021-10-19,1966.74,1967.15,1937.75,1966.66,1768
BPCL,2021-10-20,1952.33,1962.72,1880.3,1952.14,2821
BPCL,2021-10-21,1899.74,1948.02,1882.85,1898.79,2057
BPCL,2021-10-24,2081.57,2160.62,2044.73,2075.71,2243
BPCL,2021-10-25,2080.56,2127.53,2055.19,2075.76,1175
BPCL,2021-10-26,2056.02,2068.63,2020.57,2045.68,1550
BPCL,2021-10-27,1981.21,1998.1,1947.63,1985.5,2533
BPCL,2021-10-28,1993.51,2035.57,1944.22,2000.96,1661
BPCL,2021-10-31,2070.19,2095.21,2058.45,2073.83,2137
BPCL,2021-11-01,2057.35,2072.51,2029.48,2065.43,1381
BPCL,2021-11-02,2068.31,2084.96,2047.98,2069.92,1999
BPCL,2021-11-03,2048.87,2066.88,2021.52,2048.32,893
BPCL,2021-11-04,2017.32,2024.35,1984.74,2010.11,2019
BPCL,2021-11-07,1861.92,1867.2,1831.2,1862.35,3685
BPCL,2021-11-08,1826.39,1830.71,1821.01,1821.09,2029
BPCL,2021-11-09,1799.47,1810.31,1793.97,1804.01,2609
BPCL,2021-11-10,1774.08,1796.03,1732.33,1776.89,2058
BPCL,2021-11-11,1747.59,1763.94,1718.01,1747.12,1961
BPCL,2021-11-14,1751.26,1825.37,1733.05,1748.79,2933
BPCL,2021-11-15,1747.82,1761.87,1729.43,1746.71,2120
BPCL,2021-11-16,1750.42,1780.33,1748.9,1755.14,1445
BPCL,2021-11-17,1749.49,1776.46,1737.7,1755.65,3718
BPCL,2021-11-18,1807.21,1810.29,1780.41,1808.94,1312
BPCL,2021-11-21,1817.54,1849.6,1810.65,1830.95,1518
BPCL,2021-11-22,1842.68,1868.1,1815.62,1845.73,2109
BPCL,2021-11-23,1820.2,1840.87,1798.93,1820.99,2768
BPCL,2021-11-24,1820.86,1870.91,1813.09,1832.89,1812
BPCL,2021-11-25,1859.01,1877.51,1855.34,1862.0,1961
BPCL,2021-11-28,1877.05,1887.64,1866.5,1879.04,1858
BPCL,2021-11-29,1834.16,1908.48,1831.55,1835.81,1656
BPCL,2021-11-30,1896.2,1911.44,1795.05,1893.32,935
BPCL,2021-12-01,1882.83,1912.54,1848.04,1882.15,3120
BPCL,2021-12-02,1879.88,1897.98,1876.25,1884.83,656
BPCL,2021-12-05,1872.77,1914.03,1870.94,1880.57,1251
BPCL,2021-12-06,1895.61,1902.01,1834.55,1886.69,1622
BPCL,2021-12-07,1871.57,1885.6,1862.12,1869.9,2095
BPCL,2021-12-08,1887.7,1918.72,1882.71,1890.56,763
BPCL,2021-12-09,1868.34,1889.43,1868.06,1873.15,2953
BPCL,2021-12-12,1892.67,1914.23,1887.03,1900.16,1510
BPCL,2021-12-13,1902.67,1911.53,1898.28,1909.25,2846
BPCL,2021-12-14,1913.92,1928.97,1827.87,1916.86,3294
BPCL,2021-12-15,1914.22,1947.73,1899.0,1920.39,2278
BPCL,2021-12-16,1910.85,1920.81,1903.26,1911.04,2032
BPCL,2021-12-19,1881.8,1905.38,1878.03,1884.46,1691
BPCL,2021-12-20,1950.76,1966.15,1934.42,1964.29,2477
BPCL,2021-12-21,1911.67,1943.94,1883.94,1914.37,1960
BPCL,2021-12-22,1922.41,1938.11,1894.32,1919.22,130
BPCL,2021-12-23,1946.58,1959.46,1936.12,1939.83,2916
BPCL,2021-12-26,1919.31,1944.83,1889.71,1915.94,1267
BPCL,2021-12-27,1909.02,1924.64,1903.87,1907.64,2472
BPCL,2021-12-28,1888.77,1907.23,1855.53,1884.66,1535
BPCL,2021-12-29,1812.79,1834.43,1810.85,1821.11,3177
BPCL,2021-12-30,1804.49,1836.19,1760.35,1803.32,2097
BPCL,2022-01-02,1818.31,1829.03,1791.21,1806.98,1829
BPCL,2022-01-03,1814.18,1884.27,1761.02,1810.74,2571
BPCL,2022-01-04,1748.15,1754.49,1720.23,1750.37,2017
BPCL,2022-01-05,1684.05,1708.74,1647.53,1694.02,2967
BPCL,2022-01-06,1701.06,1710.67,1681.0,1691.29,1502
BPCL,2022-01-09,1660.65,1687.89,1647.28,1656.9,1644
BPCL,2022-01-10,1613.83,1623.64,1600.44,1612.63,213
BPCL,2022-01-11,1558.36,1591.22,1526.51,1563.65,1054
BPCL,2022-01-12,1547.1,1568.87,1537.73,1548.55,2953
BPCL,2022-01-13,1546.69,1554.14,1544.66,1548.93,2292
BPCL,2022-01-16,1567.03,1602.77,1538.5,1569.56,1256
BPCL,2022-01-17,1622.69,1629.86,1609.87,1617.69,2485
BPCL,2022-01-18,1608.89,1636.36,1542.65,1606.17,1665
BPCL,2022-01-19,1632.66,1653.16,1605.04,1625.23,1900
BPCL,2022-01-20,1652.77,1692.07,1650.06,1657.36,2041
BPCL,2022-01-23,1669.74,1683.31,1603.63,1661.61,1996
BPCL,2022-01-24,1678.31,1695.47,1665.62,1679.99,2630
BPCL,2022-01-25,1688.48,1706.32,1651.55,1689.05,3586
BPCL,2022-01-26,1688.4,1696.35,1631.87,1694.82,2233
BPCL,2022-01-27,1677.97,1684.56,1623.28,1684.55,1012
BPCL,2022-01-30,1709.3,1735.02,1677.56,1709.37,2402
BPCL,2022-01-31,1684.82,1737.77,1668.26,1693.15,2953
BPCL,2022-02-01,1724.57,1732.31,1713.94,1721.64,443
BPCL,2022-02-02,1723.99,1733.72,1712.21,1724.59,3100
BPCL,2022-02-03,1725.79,1731.15,1703.77,1723.26,381
BPCL,2022-02-06,1727.22,1733.93,1713.4,1724.96,1233
BPCL,2022-02-07,1696.71,1731.66,1693.19,1695.14,1507
BPCL,2022-02-08,1710.05,1742.04,1701.91,1714.37,1397
BPCL,2022-02-09,1673.33,1718.94,1615.11,1678.37,1678
BPCL,2022-02-10,1664.94,1690.67,1663.19,1672.4,2520
BPCL,2022-02-13,1650.12,1680.74,1630.63,1644.99,3619
BPCL,2022-02-14,1681.59,1685.68,1656.36,1680.77,1110
BPCL,2022-02-15,1635.8,1659.74,1618.96,1637.81,1177
BPCL,2022-02-16,1598.08,1623.9,1580.76,1594.23,1164
BPCL,2022-02-17,1614.09,1635.03,1563.38,1611.93,1859
BPCL,2022-02-20,1589.76,1594.67,1567.0,1588.89,1888
BPCL,2022-02-21,1544.71,1560.08,1538.99,1541.12,1812
BPCL,2022-02-22,1518.05,1528.64,1487.17,1514.14,2242
BPCL,2022-02-23,1393.82,1407.77,1388.62,1394.76,2271
BPCL,2022-02-24,1383.12,1401.11,1371.13,1384.6,2291
BPCL,2022-02-27,1404.21,1412.82,1369.67,1404.43,2955
BPCL,2022-02-28,1406.94,1409.93,1388.18,1399.73,2753
BPCL,2022-03-01,1412.44,1435.41,1392.9,1420.91,2005
BPCL,2022-03-02,1442.96,1460.43,1430.48,1443.7,1251
BPCL,2022-03-03,1505.61,1543.6,1495.24,1504.55,1982
BPCL,2022-03-06,1573.47,1580.63,1552.51,1569.83,3090
BPCL,2022-03-07,1592.91,1606.01,1574.12,1585.54,1723
BPCL,2022-03-08,1598.92,1606.6,1584.97,1599.58,3100
BPCL,2022-03-09,1597.45,1615.42,1583.04,1602.25,2221
BPCL,2022-03-10,1614.01,1674.15,1604.09,1612.39,1728
BPCL,2022-03-13,1693.62,1705.76,1686.09,1691.83,2827
BPCL,2022-03-14,1680.02,1702.43,1670.62,1675.65,2892
BPCL,2022-03-15,1689.52,1701.09,1679.37,1685.12,2187
BPCL,2022-03-16,1610.92,1620.81,1606.19,1607.45,1211
BPCL,2022-03-17,1571.89,1600.36,1567.55,1570.84,2006
BPCL,2022-03-20,1568.9,1578.3,1528.6,1566.2,3145
BPCL,2022-03-21,1561.69,1618.69,1514.53,1567.06,1702
BPCL,2022-03-22,1614.36,1625.24,1589.51,1611.05,1355
BPCL,2022-03-23,1613.62,1632.64,1578.17,1603.51,1313
BPCL,2022-03-24,1581.54,1594.73,1565.43,1584.16,1796
BPCL,2022-03-27,1571.64,1576.54,1571.34,1571.98,1294
BPCL,2022-03-28,1574.97,1585.65,1550.87,1571.99,1520
BPCL,2022-03-29,1611.0,1624.49,1587.23,1610.07,2208
BPCL,2022-03-30,1566.47,1575.01,1554.82,1568.96,2801
BPCL,2022-03-31,1580.41,1639.36,1564.6,1584.65,1733
BPCL,2022-04-03,1564.21,1604.07,1496.51,1563.89,1281
BPCL,2022-04-04,1537.79,1616.59,1483.69,1541.82,1664
BPCL,2022-04-05,1550.83,1551.96,1539.01,1551.2,1372
BPCL,2022-04-06,1550.88,1587.27,1547.73,1556.92,1897
BPCL,2022-04-07,1523.65,1572.93,1421.12,1522.3,3356
BPCL,2022-04-10,1502.78,1510.7,1498.86,1500.71,3403
BPCL,2022-04-11,1504.92,1510.27,1497.73,1502.09,1687
BPCL,2022-04-12,1523.06,1536.82,1484.96,1515.7,2377
BPCL,2022-04-13,1520.99,1526.42,1510.06,1516.83,2586
BPCL,2022-04-14,1525.26,1553.02,1501.85,1527.72,1890
BPCL,2022-04-17,1544.43,1545.24,1521.26,1545.13,2357
BPCL,2022-04-18,1508.01,1514.07,1453.67,1506.0,2462
BPCL,2022-04-19,1522.94,1539.0,1515.29,1523.98,652
BPCL,2022-04-20,1509.87,1524.69,1500.68,1511.79,2869
BPCL,2022-04-21,1494.27,1519.52,1490.3,1497.07,1837
BPCL,2022-04-24,1497.14,1514.12,1491.29,1499.72,1005
BPCL,2022-04-25,1483.48,1516.51,1477.57,1491.38,1874
BPCL,2022-04-26,1481.43,1491.18,1453.98,1474.69,2324
BPCL,2022-04-27,1469.46,1514.07,1386.87,1471.17,1572
BPCL,2022-04-28,1501.19,1526.03,1463.84,1499.57,2115
BPCL,2022-05-01,1489.05,1514.22,1485.57,1485.83,3158
BPCL,2022-05-02,1426.19,1436.4,1419.05,1432.9,2156
BPCL,2022-05-03,1438.07,1466.23,1426.83,1436.05,3269
BPCL,2022-05-04,1439.97,1448.11,1424.46,1439.16,987
BPCL,2022-05-05,1489.17,1498.28,1482.43,1487.15,883
BPCL,2022-05-08,1484.96,1490.56,1483.94,1488.84,2111
BPCL,2022-05-09,1491.69,1517.1,1477.3,1481.98,2322
BPCL,2022-05-10,1512.81,1524.26,1500.93,1508.23,785
BPCL,2022-05-11,1538.03,1549.66,1525.04,1537.91,3395
BPCL,2022-05-12,1539.82,1542.61,1479.25,1528.7,1881
BPCL,2022-05-15,1536.98,1545.53,1510.78,1543.3,1800
BPCL,2022-05-16,1562.59,1576.59,1561.43,1563.64,1984
BPCL,2022-05-17,1536.35,1541.33,1520.28,1537.19,2651
BPCL,2022-05-18,1514.47,1589.92,1486.3,1513.32,1918
BPCL,2022-05-19,1540.3,1541.34,1524.25,1534.09,2413
BPCL,2022-05-22,1552.74,1564.02,1550.54,1553.19,2380
BPCL,2022-05-23,1497.53,1523.17,1491.93,1499.76,3234
BPCL,2022-05-24,1505.18,1511.4,1489.96,1507.68,1658
BPCL,2022-05-25,1523.67,1550.91,1486.44,1531.43,1025
BPCL,2022-05-26,1565.17,1606.73,1529.08,1565.46,3133
BPCL,2022-05-29,1548.35,1558.92,1543.67,1555.74,2201
BPCL,2022-05-30,1566.27,1568.65,1561.38,1566.89,2357
BPCL,2022-05-31,1588.59,1601.57,1568.61,1587.78,2194
BPCL,2022-06-01,1570.72,1618.84,1546.95,1577.06,1543
BPCL,2022-06-02,1599.05,1618.31,1591.96,1595.61,1861
BPCL,2022-06-05,1641.02,1699.5,1608.43,1639.7,1348
BPCL,2022-06-06,1590.77,1620.96,1543.89,1604.39,1462
BPCL,2022-06-07,1619.3,1626.79,1598.23,1623.82,2043
BPCL,2022-06-08,1625.28,1637.03,1613.15,1619.68,1284
BPCL,2022-06-09,1601.78,1620.2,1578.32,1608.35,970
BPCL,2022-06-12,1627.14,1666.78,1614.43,1617.57,1139
BPCL,2022-06-13,1635.7,1666.68,1584.38,1635.7,1896
BPCL,2022-06-14,1629.27,1662.52,1598.44,1627.9,2180
BPCL,2022-06-15,1648.49,1652.17,1605.94,1645.16,2434
BPCL,2022-06-16,1614.54,1622.3,1577.09,1616.42,836
BPCL,2022-06-19,1558.92,1564.68,1528.53,1559.84,2733
BPCL,2022-06-20,1572.03,1590.73,1559.58,1572.88,1672
BPCL,2022-06-21,1573.78,1595.54,1561.33,1576.2,1152
BPCL,2022-06-22,1611.63,1652.73,1597.19,1608.38,2787
BPCL,2022-06-23,1576.67,1591.48,1559.02,1579.87,816
BPCL,2022-06-26,1531.32,1545.8,1500.56,1534.48,1652
BPCL,2022-06-27,1531.69,1534.07,1528.59,1528.75,647
BPCL,2022-06-28,1535.53,1560.69,1534.88,1539.98,3621
BPCL,2022-06-29,1518.21,1530.37,1485.53,1519.98,1616
BPCL,2022-06-30,1500.43,1521.9,1492.27,1498.99,1533
BPCL,2022-07-03,1464.37,1488.53,1457.12,1466.15,1163
BPCL,2022-07-04,1443.03,1456.23,1427.71,1444.93,2991
BPCL,2022-07-05,1433.32,1437.82,1408.54,1434.88,3390
BPCL,2022-07-06,1447.04,1455.95,1432.52,1453.88,1922
BPCL,2022-07-07,1498.45,1546.81,1468.46,1489.18,3135
BPCL,2022-07-10,1521.44,1534.33,1461.13,1518.1,1716
BPCL,2022-07-11,1522.95,1528.48,1494.26,1510.67,1711
BPCL,2022-07-12,1494.18,1524.68,1490.68,1499.13,1638
BPCL,2022-07-13,1509.51,1514.81,1500.37,1511.52,1975
BPCL,2022-07-14,1459.43,1460.78,1457.8,1460.05,2350
BPCL,2022-07-17,1455.0,1478.12,1403.56,1450.56,1153
BPCL,2022-07-18,1523.78,1529.05,1521.17,1522.96,2027
BPCL,2022-07-19,1583.02,1597.7,1545.44,1577.73,2835
BPCL,2022-07-20,1561.97,1612.07,1538.88,1558.06,1558
BPCL,2022-07-21,1550.1,1554.95,1543.27,1547.78,1850
BPCL,2022-07-24,1536.51,1562.12,1478.59,1536.38,2585
BPCL,2022-07-25,1559.45,1606.43,1518.92,1562.1,353
BPCL,2022-07-26,1566.52,1584.86,1525.44,1559.29,1803
BPCL,2022-07-27,1577.02,1604.62,1558.23,1577.52,2123
BPCL,2022-07-28,1573.86,1588.37,1565.36,1569.72,2550
BPCL,2022-07-31,1541.47,1544.78,1514.92,1541.64,1075
BPCL,2022-08-01,1573.55,1591.77,1545.38,1568.02,2245
BPCL,2022-08-02,1597.79,1624.26,1595.87,1605.08,1751
BPCL,2022-08-03,1636.19,1644.4,1625.72,1630.39,717
BPCL,2022-08-04,1558.43,1570.64,1541.97,1556.23,2167
BPCL,2022-08-07,1564.2,1587.01,1550.04,1558.98,177
BPCL,2022-08-08,1606.95,1641.25,1605.13,1607.12,2874
BPCL,2022-08-09,1616.99,1641.03,1614.83,1625.52,3150
BPCL,2022-08-10,1603.81,1611.98,1524.26,1597.94,2383
BPCL,2022-08-11,1594.21,1601.46,1579.13,1592.41,1762
BPCL,2022-08-14,1503.81,1532.26,1484.05,1515.57,2369
BPCL,2022-08-15,1518.98,1519.78,1510.24,1511.88,1193
BPCL,2022-08-16,1525.93,1547.56,1518.35,1522.81,2331
BPCL,2022-08-17,1512.03,1543.53,1511.92,1514.82,1421
BPCL,2022-08-18,1499.49,1515.36,1470.43,1504.56,162
BPCL,2022-08-21,1508.52,1518.26,1482.25,1506.2,504
BPCL,2022-08-22,1483.3,1515.7,1452.6,1477.87,907
BPCL,2022-08-23,1470.32,1492.37,1429.74,1462.35,1478
BPCL,2022-08-24,1428.01,1449.67,1424.86,1430.6,10
BPCL,2022-08-25,1470.12,1490.63,1451.02,1464.44,2580
BPCL,2022-08-28,1498.77,1516.42,1485.49,1501.13,1369
BPCL,2022-08-29,1534.07,1561.33,1533.0,1533.13,2385
BPCL,2022-08-30,1563.4,1563.57,1540.09,1562.01,2432
BPCL,2022-08-31,1577.47,1614.94,1562.24,1576.9,1030
BPCL,2022-09-01,1601.12,1607.0,1599.97,1602.95,1100
BPCL,2022-09-04,1634.77,1655.27,1626.29,1641.05,2697
BPCL,2022-09-05,1644.93,1647.7,1637.56,1647.25,1842
BPCL,2022-09-06,1638.08,1645.18,1578.96,1632.52,2608
BPCL,2022-09-07,1633.17,1638.08,1618.31,1634.34,2198
BPCL,2022-09-08,1654.37,1663.13,1646.06,1652.26,476
BPCL,2022-09-11,1619.5,1628.97,1552.08,1615.66,1844
BPCL,2022-09-12,1620.16,1626.27,1611.84,1617.12,1371
BPCL,2022-09-13,1565.3,1592.08,1523.91,1568.28,938
BPCL,2022-09-14,1565.47,1572.21,1556.16,1571.04,804
BPCL,2022-09-15,1587.74,1609.3,1556.42,1586.1,1770
BPCL,2022-09-18,1569.21,1574.97,1558.05,1572.84,1729
BPCL,2022-09-19,1594.88,1597.79,1591.88,1594.36,2073
BPCL,2022-09-20,1605.91,1618.39,1596.37,1603.63,1461
BPCL,2022-09-21,1637.37,1645.0,1551.12,1633.76,2821
BPCL,2022-09-22,1593.65,1603.15,1578.11,1590.37,1741
BPCL,2022-09-25,1562.57,1573.15,1545.54,1565.26,2532
BPCL,2022-09-26,1596.27,1599.08,1560.36,1593.46,10
BPCL,2022-09-27,1520.39,1540.82,1519.57,1525.64,1733
BPCL,2022-09-28,1548.39,1572.85,1529.98,1538.33,2366
BPCL,2022-09-29,1539.17,1569.77,1520.01,1537.13,1448
BPCL,2022-10-02,1529.77,1539.72,1525.98,1528.51,1003
BPCL,2022-10-03,1542.43,1569.59,1530.14,1541.7,1743
BPCL,2022-10-04,1589.75,1609.28,1584.29,1589.2,1640
BPCL,2022-10-05,1735.91,1746.81,1710.22,1726.3,338
BPCL,2022-10-06,1730.69,1752.55,1704.86,1728.16,961
BPCL,2022-10-09,1719.82,1720.35,1704.69,1718.1,2676
BPCL,2022-10-10,1720.86,1726.39,1687.0,1721.58,2040
BPCL,2022-10-11,1721.59,1765.73,1713.55,1728.43,1615
BPCL,2022-10-12,1785.31,1795.29,1740.04,1780.04,2066
BPCL,2022-10-13,1778.99,1791.86,1754.32,1768.42,1011
BPCL,2022-10-16,1813.08,1814.16,1807.78,1808.55,2321
BPCL,2022-10-17,1876.74,1907.69,1874.11,1880.71,1183
BPCL,2022-10-18,1880.13,1893.11,1870.58,1877.32,1430
BPCL,2022-10-19,1898.73,1933.85,1881.02,1891.93,2406
BPCL,2022-10-20,1866.82,1889.51,1843.48,1863.44,2839
BPCL,2022-10-23,1819.75,1855.14,1796.87,1818.46,121
BPCL,2022-10-24,1810.89,1831.91,1757.27,1809.03,2891
BPCL,2022-10-25,1843.02,1849.21,1836.41,1848.38,2298
BPCL,2022-10-26,1809.82,1843.67,1728.67,1817.46,994
BPCL,2022-10-27,1814.66,1867.35,1763.07,1817.96,1591
BPCL,2022-10-30,1798.32,1800.26,1782.48,1794.52,698
BPCL,2022-10-31,1783.34,1795.45,1774.93,1787.41,1244
BPCL,2022-11-01,1808.36,1811.53,1804.96,1808.45,2448
BPCL,2022-11-02,1812.15,1825.0,1776.56,1811.67,1707
BPCL,2022-11-03,1807.17,1818.1,1786.44,1811.75,946
BPCL,2022-11-06,1769.86,1834.57,1754.19,1771.24,1204
BPCL,2022-11-07,1767.24,1780.57,1716.95,1765.62,2611
BPCL,2022-11-08,1766.38,1801.1,1720.6,1769.39,1436
BPCL,2022-11-09,1803.94,1836.57,1792.63,1802.78,2131
BPCL,2022-11-10,1759.5,1764.08,1751.05,1762.56,2013
BPCL,2022-11-13,1753.42,1786.32,1698.12,1759.07,3281
BPCL,2022-11-14,1724.74,1738.2,1707.94,1722.92,873
BPCL,2022-11-15,1747.69,1812.15,1738.84,1754.44,794
BPCL,2022-11-16,1734.31,1745.75,1728.5,1729.49,1761
BPCL,2022-11-17,1769.66,1791.5,1760.48,1761.4,703
BPCL,2022-11-20,1828.12,1831.73,1822.09,1825.01,2180
BPCL,2022-11-21,1857.49,1866.24,1839.38,1854.28,1031
BPCL,2022-11-22,1867.24,1895.59,1858.86,1867.73,2126
BPCL,2022-11-23,1885.06,1888.3,1757.02,1881.92,2989
BPCL,2022-11-24,1903.56,1913.52,1901.11,1912.17,2139
BPCL,2022-11-27,1894.07,1898.69,1884.7,1885.32,565
BPCL,2022-11-28,1879.5,1896.86,1873.17,1876.75,718
BPCL,2022-11-29,1871.89,1879.88,1865.69,1870.13,1403
BPCL,2022-11-30,1876.91,1901.12,1848.97,1872.72,2874
BPCL,2022-12-01,1941.35,1945.75,1928.9,1933.59,2853
BPCL,2022-12-04,1940.35,2002.59,1918.25,1949.93,1962
BPCL,2022-12-05,1962.09,1984.22,1937.51,1951.76,2592
BPCL,2022-12-06,1947.68,1978.18,1918.97,1942.53,2382
BPCL,2022-12-07,1978.07,2003.41,1960.48,1977.79,2881
BPCL,2022-12-08,2009.5,2062.14,1944.53,2010.07,1142
BPCL,2022-12-11,2036.64,2081.19,1999.25,2039.11,2364
BPCL,2022-12-12,2067.39,2082.28,2026.63,2077.07,2301
BPCL,2022-12-13,2074.03,2088.43,2066.9,2071.45,1766
BPCL,2022-12-14,2070.33,2072.21,2045.82,2055.87,918
BPCL,2022-12-15,2059.88,2064.43,2052.52,2059.8,1837
BPCL,2022-12-18,2019.48,2050.33,1990.18,2027.81,2043
BPCL,2022-12-19,2016.56,2024.79,2002.19,2019.89,1956
BPCL,2022-12-20,2026.33,2038.05,2018.33,2019.51,519
BPCL,2022-12-21,1987.3,2021.43,1953.64,1989.42,1344
BPCL,2022-12-22,1948.54,1959.33,1943.52,1948.52,1442
BPCL,2022-12-25,1942.84,1945.35,1927.2,1943.21,1758
BPCL,2022-12-26,1926.02,1936.99,1860.8,1930.52,1916
BPCL,2022-12-27,1925.85,1954.8,1910.78,1924.7,677
BPCL,2022-12-28,1922.69,1928.96,1917.76,1922.82,1643
BPCL,2022-12-29,1930.07,1963.99,1914.78,1938.97,1587
BPCL,2023-01-01,1915.89,1937.07,1906.2,1913.98,1753
BPCL,2023-01-02,1913.44,1939.88,1807.52,1922.26,3199
BPCL,2023-01-03,1969.16,2042.66,1933.94,1971.11,1433
BPCL,2023-01-04,1970.55,2000.8,1951.63,1968.04,3463
BPCL,2023-01-05,1990.8,2009.76,1980.5,1983.82,743
BPCL,2023-01-08,1967.51,1972.77,1963.19,1967.82,2547
BPCL,2023-01-09,2002.33,2035.02,1973.14,2006.19,472
BPCL,2023-01-10,1946.95,2008.61,1936.48,1961.61,1144
BPCL,2023-01-11,1915.05,1919.36,1884.56,1919.26,2078
BPCL,2023-01-12,1925.59,1926.01,1915.03,1925.47,1882
BPCL,2023-01-15,1996.02,2026.32,1964.85,1999.91,3616
BPCL,2023-01-16,1987.04,1998.61,1964.17,1978.02,3009
BPCL,2023-01-17,2019.48,2044.7,1939.01,2015.66,1308
BPCL,2023-01-18,2047.46,2049.64,2024.15,2042.35,1869
BPCL,2023-01-19,2062.48,2149.88,2055.99,2063.17,1003
BPCL,2023-01-22,2042.75,2050.54,2039.29,2045.63,2132
BPCL,2023-01-23,2005.0,2017.12,1996.38,2004.96,2827
BPCL,2023-01-24,2031.78,2044.58,2023.01,2028.53,2299
BPCL,2023-01-25,2038.16,2082.72,1961.57,2044.38,2140
